date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2010-02-12,28,20,0.0,11.3,6,6,0,05:52 AM,05:13 PM,07:10 AM,06:35 PM,14,25,25,25,13,1,54,0.0,1014,28,10,224,9
2010-02-13,28,19,0.0,11.3,6,6,0,06:28 AM,06:03 PM,07:10 AM,06:35 PM,12,25,25,24,14,1,46,0.0,1013,28,10,248,9
2010-02-14,28,20,0.0,11.3,6,6,0,07:03 AM,06:53 PM,07:09 AM,06:36 PM,10,25,25,24,15,7,41,0.0,1012,28,10,206,9
2010-02-15,28,21,0.0,11.3,6,6,6,07:36 AM,07:42 PM,07:09 AM,06:36 PM,9,25,25,24,18,23,37,0.1,1012,28,10,178,11
2010-02-16,29,22,0.0,11.3,7,7,13,08:08 AM,08:30 PM,07:08 AM,06:37 PM,8,26,26,26,19,18,33,0.0,1013,29,10,183,12
2010-02-17,30,22,0.0,11.3,7,7,21,08:40 AM,09:20 PM,07:08 AM,06:37 PM,8,26,26,26,26,16,33,0.0,1014,30,10,140,15
2010-02-18,30,21,0.0,11.3,7,7,29,09:14 AM,10:11 PM,07:07 AM,06:38 PM,9,26,26,26,19,10,36,0.0,1014,30,10,132,11
2010-02-19,30,21,0.0,11.3,6,6,36,09:50 AM,11:05 PM,07:06 AM,06:38 PM,9,26,26,25,18,0,36,0.0,1014,30,10,203,10
2010-02-20,31,20,0.0,11.3,7,7,44,10:30 AM,No moonset,07:06 AM,06:39 PM,12,28,28,27,9,1,40,0.0,1014,31,10,245,6
2010-02-21,31,21,0.0,11.3,7,7,51,11:15 AM,12:01 AM,07:05 AM,06:39 PM,13,27,27,27,11,21,45,0.0,1013,31,10,217,6
2010-02-22,30,24,0.0,11.4,7,7,59,12:06 PM,12:59 AM,07:04 AM,06:40 PM,15,27,27,27,15,28,48,0.1,1013,30,10,232,9
2010-02-23,29,22,0.0,11.4,6,6,66,01:03 PM,02:00 AM,07:03 AM,06:40 PM,16,27,27,26,15,1,56,0.0,1012,29,10,272,10
2010-02-24,27,21,0.0,11.4,6,6,74,02:06 PM,02:59 AM,07:03 AM,06:41 PM,15,26,26,24,17,0,60,0.0,1011,27,10,276,11
2010-02-25,28,20,0.0,11.4,6,6,81,03:12 PM,03:57 AM,07:02 AM,06:41 PM,18,27,27,26,11,0,63,0.0,1012,28,10,226,8
2010-02-26,31,20,0.0,11.4,7,7,89,04:19 PM,04:50 AM,07:01 AM,06:41 PM,16,28,28,27,14,0,52,0.0,1012,31,10,248,9
2010-02-27,32,22,0.0,11.4,7,7,97,05:26 PM,05:39 AM,07:01 AM,06:42 PM,14,29,29,29,12,0,40,0.0,1012,32,10,181,7
2010-02-28,33,22,0.0,11.4,7,7,100,06:30 PM,06:23 AM,07:00 AM,06:42 PM,13,28,28,28,14,19,40,0.0,1012,33,10,225,8
2010-03-01,32,23,0.0,11.6,7,7,100,07:33 PM,07:06 AM,06:59 AM,06:43 PM,13,28,28,28,13,5,42,0.0,1013,32,10,226,7
2010-03-02,32,22,0.0,11.6,7,7,85,08:35 PM,07:48 AM,06:58 AM,06:43 PM,15,28,28,27,17,14,48,0.0,1012,32,10,285,9
2010-03-03,29,24,0.0,11.6,7,7,78,09:37 PM,08:29 AM,06:57 AM,06:43 PM,16,27,27,26,18,23,54,0.0,1011,29,10,231,11
2010-03-04,29,22,0.0,11.6,7,7,71,10:38 PM,09:13 AM,06:57 AM,06:44 PM,18,27,27,26,14,5,61,0.0,1011,29,10,257,9
2010-03-05,30,22,0.0,11.6,7,7,63,11:38 PM,09:58 AM,06:56 AM,06:44 PM,19,28,28,27,15,2,63,0.0,1011,30,10,242,9
2010-03-06,29,23,0.0,11.6,7,7,56,No moonrise,10:46 AM,06:55 AM,06:45 PM,19,28,28,26,15,4,65,0.0,1013,29,10,242,10
2010-03-07,28,21,0.0,11.6,6,6,49,12:36 AM,11:37 AM,06:54 AM,06:45 PM,15,26,26,25,14,10,55,0.0,1014,28,10,289,9
2010-03-08,31,20,0.0,11.6,7,7,42,01:32 AM,12:29 PM,06:53 AM,06:45 PM,15,27,27,27,14,4,49,0.0,1013,31,10,205,8
2010-03-09,34,22,0.0,11.6,7,7,34,02:22 AM,01:23 PM,06:52 AM,06:46 PM,13,29,29,29,20,2,38,0.0,1013,34,10,172,11
2010-03-10,34,25,0.0,11.6,7,7,27,03:09 AM,02:16 PM,06:52 AM,06:46 PM,14,30,30,29,19,13,39,0.1,1013,34,10,174,10
2010-03-11,33,25,0.0,11.6,7,7,20,03:51 AM,03:08 PM,06:51 AM,06:46 PM,18,31,31,29,11,14,50,0.2,1014,33,10,247,6
2010-03-12,34,25,0.0,11.6,7,7,12,04:28 AM,03:59 PM,06:50 AM,06:47 PM,17,31,31,30,14,13,46,0.0,1015,34,10,245,7
2010-03-13,34,24,0.0,11.6,7,7,5,05:04 AM,04:48 PM,06:49 AM,06:47 PM,14,29,29,29,17,1,39,0.0,1013,34,10,217,9
2010-03-14,32,23,0.0,11.6,7,7,0,05:38 AM,05:38 PM,06:48 AM,06:47 PM,16,29,29,28,19,0,48,0.0,1012,32,10,258,10
2010-03-15,31,24,0.0,11.6,7,7,0,06:10 AM,06:26 PM,06:47 AM,06:48 PM,17,28,28,27,18,0,53,0.0,1011,31,10,217,11
2010-03-16,32,24,0.0,11.6,7,7,2,06:42 AM,07:17 PM,06:46 AM,06:48 PM,19,31,31,29,16,0,55,0.0,1011,32,10,226,10
2010-03-17,34,25,0.0,11.6,7,7,9,07:16 AM,08:07 PM,06:45 AM,06:48 PM,18,32,32,30,15,1,50,0.0,1013,34,10,246,9
2010-03-18,36,24,0.0,11.6,8,8,16,07:52 AM,09:01 PM,06:44 AM,06:49 PM,17,33,33,32,14,0,41,0.0,1013,36,10,233,8
2010-03-19,35,25,0.0,11.6,8,8,24,08:30 AM,09:56 PM,06:44 AM,06:49 PM,17,33,33,32,17,0,42,0.0,1012,35,10,220,9
2010-03-20,35,26,0.0,11.6,8,8,31,09:14 AM,10:54 PM,06:43 AM,06:49 PM,17,33,33,31,18,0,45,0.0,1011,35,10,226,10
2010-03-21,35,26,0.0,11.6,8,8,38,10:02 AM,11:53 PM,06:42 AM,06:50 PM,16,32,32,31,19,1,42,0.0,1009,35,10,232,10
2010-03-22,34,25,0.0,11.6,7,7,46,10:57 AM,No moonset,06:41 AM,06:50 PM,15,30,30,30,18,1,41,0.0,1007,34,10,208,10
2010-03-23,32,24,0.0,11.6,7,7,53,11:56 AM,12:51 AM,06:40 AM,06:50 PM,17,30,30,29,15,0,49,0.0,1006,32,10,233,10
2010-03-24,31,24,0.0,11.6,7,7,60,12:58 PM,01:47 AM,06:39 AM,06:50 PM,19,30,30,28,17,3,60,0.0,1007,31,10,231,12
2010-03-25,31,24,0.0,11.6,7,7,67,02:02 PM,02:40 AM,06:38 AM,06:51 PM,20,30,30,28,17,0,65,0.0,1008,31,10,227,11
2010-03-26,32,24,0.0,11.6,7,7,75,03:07 PM,03:29 AM,06:37 AM,06:51 PM,20,31,31,29,17,1,62,0.0,1009,32,10,225,11
2010-03-27,32,24,0.0,11.6,7,7,82,04:10 PM,04:14 AM,06:36 AM,06:51 PM,19,30,30,29,17,1,56,0.0,1010,32,10,239,10
2010-03-28,34,24,0.0,11.6,7,7,89,05:13 PM,04:56 AM,06:35 AM,06:52 PM,19,33,33,31,15,0,53,0.0,1010,34,10,231,9
2010-03-29,33,25,0.0,11.6,7,7,96,06:14 PM,05:38 AM,06:34 AM,06:52 PM,18,31,31,30,17,2,50,0.0,1010,33,10,265,10
2010-03-30,31,25,0.0,11.6,7,7,100,07:17 PM,06:19 AM,06:34 AM,06:52 PM,18,30,30,28,23,0,55,0.0,1010,31,10,246,16
2010-03-31,31,26,0.0,11.6,7,7,100,08:19 PM,07:02 AM,06:33 AM,06:53 PM,22,31,31,28,26,0,69,0.0,1010,31,10,225,18
2010-04-01,30,25,0.0,11.6,7,7,77,09:21 PM,07:47 AM,06:32 AM,06:53 PM,21,30,30,28,25,2,70,0.0,1010,30,10,223,18
2010-04-02,31,26,0.0,11.6,7,7,70,10:21 PM,08:35 AM,06:31 AM,06:53 PM,21,31,31,28,22,1,67,0.0,1010,31,10,216,15
2010-04-03,32,25,0.0,11.6,7,7,62,11:20 PM,09:27 AM,06:30 AM,06:53 PM,20,32,32,30,15,0,55,0.0,1010,32,10,211,10
2010-04-04,34,24,0.0,11.6,7,7,55,No moonrise,10:19 AM,06:29 AM,06:54 PM,18,32,32,31,14,0,50,0.0,1011,34,10,283,8
2010-04-05,34,24,0.0,11.6,7,7,47,12:13 AM,11:14 AM,06:28 AM,06:54 PM,17,31,31,30,17,0,48,0.0,1010,34,10,254,10
2010-04-06,36,24,0.0,11.6,7,7,40,01:03 AM,12:08 PM,06:27 AM,06:54 PM,18,33,33,31,16,0,48,0.0,1009,36,10,214,9
2010-04-07,36,25,0.0,11.6,8,8,32,01:47 AM,01:01 PM,06:27 AM,06:55 PM,18,33,33,32,15,2,45,0.0,1010,36,10,291,9
2010-04-08,38,28,0.0,11.6,8,8,24,02:26 AM,01:53 PM,06:26 AM,06:55 PM,16,34,34,33,21,34,37,0.0,1010,38,10,235,11
2010-04-09,32,28,0.0,11.6,8,8,17,03:03 AM,02:43 PM,06:25 AM,06:55 PM,19,32,32,30,17,24,50,0.0,1011,32,10,206,10
2010-04-10,34,27,0.0,11.6,8,8,9,03:37 AM,03:32 PM,06:24 AM,06:56 PM,20,33,33,31,20,4,54,0.0,1008,34,10,245,13
2010-04-11,34,26,0.0,11.6,7,7,2,04:10 AM,04:21 PM,06:23 AM,06:56 PM,19,33,33,31,17,1,51,0.0,1007,34,10,227,10
2010-04-12,35,26,0.0,11.6,8,8,0,04:42 AM,05:11 PM,06:22 AM,06:56 PM,20,34,34,32,15,1,51,0.0,1007,35,10,253,9
2010-04-13,33,26,0.0,11.6,7,7,0,05:16 AM,06:01 PM,06:21 AM,06:57 PM,20,33,33,30,19,4,54,0.0,1008,33,10,236,13
2010-04-14,34,27,0.0,11.6,7,7,0,05:51 AM,06:54 PM,06:21 AM,06:57 PM,22,34,34,30,21,0,60,0.0,1007,34,10,217,13
2010-04-15,36,27,0.0,11.6,8,8,5,06:29 AM,07:50 PM,06:20 AM,06:57 PM,22,35,35,31,20,1,58,0.0,1008,36,10,225,12
2010-04-16,36,28,0.0,11.6,8,8,13,07:12 AM,08:48 PM,06:19 AM,06:58 PM,21,36,36,32,20,1,51,0.0,1008,36,10,241,11
2010-04-17,34,28,0.0,11.6,8,8,21,08:00 AM,09:47 PM,06:18 AM,06:58 PM,21,34,34,31,22,2,57,0.0,1009,34,10,219,14
2010-04-18,32,27,0.0,11.6,7,7,28,08:53 AM,10:46 PM,06:17 AM,06:58 PM,22,33,33,30,25,3,64,0.0,1009,32,10,213,17
2010-04-19,33,27,0.0,11.6,7,7,36,09:51 AM,11:43 PM,06:17 AM,06:59 PM,23,33,33,30,27,0,68,0.0,1008,33,10,217,19
2010-04-20,33,27,0.0,11.6,7,7,43,10:52 AM,No moonset,06:16 AM,06:59 PM,22,33,33,30,26,1,65,0.0,1007,33,10,219,18
2010-04-21,34,27,0.0,11.6,8,8,51,11:55 AM,12:36 AM,06:15 AM,06:59 PM,23,34,34,30,20,4,64,0.0,1007,34,10,218,13
2010-04-22,34,27,0.0,11.6,8,8,58,12:57 PM,01:25 AM,06:14 AM,07:00 PM,22,35,35,31,16,4,58,0.0,1009,34,10,246,9
2010-04-23,36,28,0.0,11.6,8,8,66,01:59 PM,02:09 AM,06:14 AM,07:00 PM,20,35,35,32,19,2,51,0.0,1008,36,10,255,10
2010-04-24,36,27,0.0,11.6,8,8,73,02:59 PM,02:52 AM,06:13 AM,07:00 PM,21,36,36,33,19,1,51,0.0,1008,36,10,232,11
2010-04-25,34,26,0.0,11.6,8,8,81,03:59 PM,03:32 AM,06:12 AM,07:01 PM,21,34,34,31,18,4,55,0.0,1008,34,10,263,11
2010-04-26,35,27,0.0,11.6,8,8,89,05:00 PM,04:12 AM,06:12 AM,07:01 PM,23,37,37,32,16,1,59,0.0,1010,35,10,262,10
2010-04-27,35,27,0.0,11.6,8,8,96,06:01 PM,04:53 AM,06:11 AM,07:01 PM,22,36,36,32,20,1,56,0.0,1010,35,10,229,13
2010-04-28,35,28,0.0,11.6,8,8,100,07:03 PM,05:37 AM,06:10 AM,07:02 PM,21,35,35,32,21,0,53,0.0,1009,35,10,271,13
2010-04-29,35,28,0.0,11.6,8,8,89,08:04 PM,06:23 AM,06:10 AM,07:02 PM,22,36,36,32,16,3,55,0.0,1008,35,10,233,10
2010-04-30,34,28,0.0,11.6,8,8,81,09:05 PM,07:14 AM,06:09 AM,07:03 PM,22,34,34,31,18,19,59,0.0,1009,34,10,194,12
2010-05-01,34,28,0.0,11.6,8,8,78,10:01 PM,08:07 AM,06:08 AM,07:03 PM,22,36,36,31,20,5,59,0.0,1010,34,10,234,13
2010-05-02,35,28,0.0,11.6,8,8,71,10:53 PM,09:02 AM,06:08 AM,07:03 PM,22,36,36,32,20,3,59,0.0,1009,35,10,251,13
2010-05-03,34,28,0.0,11.6,8,8,64,11:40 PM,09:58 AM,06:07 AM,07:04 PM,23,36,36,31,21,4,63,0.0,1007,34,10,227,14
2010-05-04,34,28,0.0,11.6,8,8,57,No moonrise,10:52 AM,06:06 AM,07:04 PM,23,36,36,31,20,4,62,0.0,1005,34,10,227,14
2010-05-05,34,28,0.0,11.6,8,8,49,12:22 AM,11:45 AM,06:06 AM,07:04 PM,22,36,36,32,20,5,59,0.0,1005,34,10,235,14
2010-05-06,35,28,0.0,11.6,8,8,42,01:00 AM,12:35 PM,06:05 AM,07:05 PM,23,37,37,32,19,4,61,0.0,1005,35,10,241,13
2010-05-07,37,28,0.0,11.6,8,8,35,01:36 AM,01:25 PM,06:05 AM,07:05 PM,22,37,37,33,18,4,56,0.0,1005,37,10,242,11
2010-05-08,36,29,0.0,11.6,8,8,27,02:08 AM,02:13 PM,06:04 AM,07:06 PM,22,37,37,33,18,4,54,0.0,1005,36,10,272,11
2010-05-09,37,29,0.0,11.6,8,8,20,02:41 AM,03:03 PM,06:04 AM,07:06 PM,22,38,38,33,17,2,54,0.0,1005,37,10,265,10
2010-05-10,36,28,0.0,11.6,8,8,13,03:14 AM,03:53 PM,06:03 AM,07:07 PM,21,37,37,33,18,1,52,0.0,1005,36,10,274,11
2010-05-11,36,28,0.0,11.6,8,8,6,03:49 AM,04:45 PM,06:03 AM,07:07 PM,21,35,35,32,18,0,54,0.0,1005,36,10,264,12
2010-05-12,35,28,0.0,11.6,8,8,0,04:25 AM,05:40 PM,06:02 AM,07:07 PM,22,36,36,32,20,0,58,0.0,1005,35,10,237,14
2010-05-13,35,29,0.0,11.6,8,8,0,05:07 AM,06:37 PM,06:02 AM,07:08 PM,24,37,37,31,24,0,66,0.0,1005,35,10,227,17
2010-05-14,34,29,0.0,11.6,8,8,1,05:54 AM,07:37 PM,06:01 AM,07:08 PM,24,36,36,31,26,0,69,0.0,1005,34,10,225,18
2010-05-15,34,28,0.0,11.6,8,8,9,06:46 AM,08:37 PM,06:01 AM,07:09 PM,25,36,36,31,25,1,71,0.0,1005,34,10,223,18
2010-05-16,34,28,0.0,11.6,8,8,16,07:44 AM,09:37 PM,06:01 AM,07:09 PM,24,36,36,31,24,0,67,0.0,1005,34,10,228,17
2010-05-17,35,29,0.0,13.1,8,8,23,08:45 AM,10:32 PM,06:00 AM,07:09 PM,24,37,37,32,20,0,63,0.0,1006,35,10,233,13
2010-05-18,37,28,0.0,13.1,8,8,31,09:49 AM,11:23 PM,06:00 AM,07:10 PM,21,37,37,33,19,1,52,0.0,1005,37,10,274,12
2010-05-19,37,28,0.0,13.1,8,8,38,10:52 AM,No moonset,06:00 AM,07:10 PM,23,38,38,33,19,1,56,0.0,1004,37,10,264,12
2010-05-20,35,28,0.0,13.5,8,8,45,11:53 AM,12:09 AM,05:59 AM,07:11 PM,24,39,39,33,22,0,61,0.0,1002,35,10,258,15
2010-05-21,35,29,0.0,13.5,8,8,52,12:53 PM,12:51 AM,05:59 AM,07:11 PM,25,39,39,32,26,2,68,0.0,1003,35,10,219,18
2010-05-22,34,30,0.0,13.5,8,8,60,01:52 PM,01:31 AM,05:59 AM,07:12 PM,25,39,39,32,28,2,70,0.0,1004,34,10,221,19
2010-05-23,34,29,0.0,13.5,8,8,67,02:51 PM,02:10 AM,05:58 AM,07:12 PM,25,38,38,32,27,1,68,0.0,1004,34,10,222,19
2010-05-24,34,29,0.0,13.5,8,8,74,03:50 PM,02:50 AM,05:58 AM,07:12 PM,25,38,38,32,28,0,66,0.0,1004,34,10,219,19
2010-05-25,34,29,0.0,13.6,8,8,81,04:50 PM,03:32 AM,05:58 AM,07:13 PM,25,38,38,31,32,1,70,0.0,1005,34,10,229,23
2010-05-26,33,29,0.0,13.6,8,8,89,05:51 PM,04:16 AM,05:58 AM,07:13 PM,26,38,38,31,35,7,74,0.0,1005,33,10,230,25
2010-05-27,32,29,0.0,13.6,8,8,96,06:51 PM,05:04 AM,05:58 AM,07:14 PM,26,38,38,31,37,24,75,0.0,1005,32,10,232,27
2010-05-28,33,29,0.0,13.6,8,8,100,07:49 PM,05:56 AM,05:57 AM,07:14 PM,25,37,37,31,34,24,75,0.1,1006,33,10,230,25
2010-05-29,33,29,0.0,13.6,8,8,89,08:43 PM,06:50 AM,05:57 AM,07:15 PM,25,37,37,31,26,7,73,0.0,1007,33,10,232,19
2010-05-30,34,28,0.0,13.6,8,8,82,09:33 PM,07:46 AM,05:57 AM,07:15 PM,24,36,36,31,24,0,68,0.0,1007,34,10,233,17
2010-05-31,33,28,0.0,13.6,8,8,78,10:17 PM,08:41 AM,05:57 AM,07:15 PM,24,37,37,31,22,2,69,0.0,1007,33,10,231,16
2010-06-01,33,29,0.0,13.6,8,8,63,10:57 PM,09:35 AM,05:57 AM,07:16 PM,26,39,39,31,26,21,74,0.0,1008,33,10,230,19
2010-06-02,33,29,0.0,13.6,8,8,55,11:33 PM,10:27 AM,05:57 AM,07:16 PM,25,37,37,31,24,17,72,0.3,1009,33,10,230,18
2010-06-03,32,29,0.0,13.6,8,8,48,No moonrise,11:17 AM,05:57 AM,07:17 PM,25,37,37,30,21,22,77,4.7,1010,32,10,232,15
2010-06-04,33,29,0.0,13.6,8,8,40,12:07 AM,12:06 PM,05:57 AM,07:17 PM,26,38,38,31,25,21,74,0.4,1010,33,10,236,18
2010-06-05,31,29,0.0,13.6,7,7,32,12:39 AM,12:54 PM,05:57 AM,07:17 PM,26,36,36,30,30,19,78,6.3,1009,31,10,234,21
2010-06-06,31,28,0.0,13.3,7,7,25,01:12 AM,01:44 PM,05:57 AM,07:18 PM,25,35,35,29,31,40,76,2.3,1007,31,10,219,23
2010-06-07,31,27,0.0,13.6,7,7,17,01:45 AM,02:34 PM,05:57 AM,07:18 PM,24,34,34,29,31,42,77,7.5,1006,31,9,219,22
2010-06-08,32,27,0.0,13.6,7,7,10,02:21 AM,03:27 PM,05:57 AM,07:19 PM,24,35,35,29,19,22,75,3.2,1006,32,10,222,14
2010-06-09,33,28,0.0,13.6,8,8,2,03:00 AM,04:23 PM,05:57 AM,07:19 PM,25,37,37,31,15,23,70,0.3,1005,33,10,245,10
2010-06-10,35,29,0.0,13.6,8,8,0,03:44 AM,05:22 PM,05:57 AM,07:19 PM,24,39,39,32,15,26,64,0.1,1004,35,10,242,11
2010-06-11,36,30,0.0,13.6,8,8,0,04:34 AM,06:23 PM,05:57 AM,07:20 PM,25,40,40,33,21,33,64,0.0,1002,36,10,265,14
2010-06-12,36,31,0.0,13.6,8,8,0,05:30 AM,07:24 PM,05:57 AM,07:20 PM,25,40,40,33,22,24,65,0.0,1001,36,10,246,15
2010-06-13,35,30,0.0,13.6,8,8,5,06:31 AM,08:22 PM,05:57 AM,07:20 PM,25,40,40,32,25,6,66,0.0,1001,35,10,231,17
2010-06-14,34,30,0.0,13.6,8,8,13,07:37 AM,09:17 PM,05:57 AM,07:20 PM,26,40,40,32,30,27,74,0.7,1002,34,10,230,22
2010-06-15,30,27,0.0,9.7,6,6,20,08:42 AM,10:05 PM,05:57 AM,07:21 PM,25,34,34,28,25,69,85,28.9,1003,30,9,240,16
2010-06-16,30,28,0.0,13.6,6,6,28,09:46 AM,10:50 PM,05:57 AM,07:21 PM,26,35,35,29,19,49,85,9.7,1003,30,10,210,12
